Number,ApiFunName
939,CADCSetCertTypePropertyEx
940,CADeleteCA
941,CADeleteCAEx
942,CADeleteCertType
943,CADeleteCertTypeEx
944,CADeleteLocalAutoEnrollmentObject
945,CAEnumCertTypes
946,CAEnumCertTypesEx
947,CAEnumCertTypesEx2
948,CAEnumCertTypesForCA
949,CAEnumCertTypesForCAEx
950,CAEnumFirstCA
951,CAEnumNextCA
952,CAEnumNextCertType
953,CAFindByCertType
954,CAFindByIssuerDN
955,CAFindByName
956,CAFindCertTypeByName
957,CAFindCertTypeByName2
958,CAFreeCAProperty
959,CAFreeCertTypeExtensions
960,CAFreeCertTypeProperty
961,CAGetAccessRights
962,CAGetCACertificate
963,CAGetCAExpiration
964,CAGetCAFlags
965,CAGetCAProperty
966,CAGetCASecurity
967,CAGetCertTypeAccessRights
968,CAGetCertTypeExpiration
969,CAGetCertTypeExtensions
970,CAGetCertTypeExtensionsEx
971,CAGetCertTypeFlags
972,CAGetCertTypeFlagsEx
973,CAGetCertTypeKeySpec
974,CAGetCertTypeProperty
975,CAGetCertTypePropertyEx
976,CAGetDN
977,CAInstallDefaultCertType
978,CAInstallDefaultCertTypeEx
979,CAIsCertTypeCurrent
980,CAIsCertTypeCurrentEx
981,CAIsCertTypeValid
982,CAIsValid
983,CalculatePopupWindowPosition
984,CallbackMayRunLong
985,CallFileCopyHook
986,CallFunctionShim
987,CallMsgFilterA
988,CallMsgFilterW
989,CallNamedPipeA
990,CallNamedPipeW
991,CallNextHookEx
992,CallNtPowerInformation
993,CallWindowProcA
994,CallWindowProcW
995,CancelClusterGroupOperation
996,CancelDC
997,CancelDeviceWakeupRequest
998,CancelIo
999,CancelIoEx
1000,CancelIPChangeNotify
1001,CancelMibChangeNotify2
1002,CancelOverlappedAccess
1003,CancelShutdown
1004,CancelSynchronousIo
1005,CancelThreadpoolIo
1006,CancelTimerQueueTimer
1007,CancelWaitableTimer
1008,CanResourceBeDependent
1009,CanUserWritePwrScheme
1010,CAOIDAdd
1011,CAOIDAddEx
1012,CAOIDCreateNew
1013,CAOIDCreateNewEx
1014,CAOIDDelete
1015,CAOIDDeleteEx
1016,CAOIDFreeLdapURL
1017,CAOIDGetLdapURL
1018,CAOIDGetProperty
1019,CAOIDGetPropertyEx
1020,CAOIDSetProperty
1021,CAOIDSetPropertyEx
1022,CapabilitiesRequestAndCapabilitiesReply
1023,capCreateCaptureWindowA
1024,capCreateCaptureWindowW
1025,capGetDriverDescriptionA
1026,capGetDriverDescriptionW
1027,CaptureInterfaceHardwareCrossTimestamp
1028,CARemoveCACertificateType
1029,CARemoveCACertificateTypeEx
1030,CascadeWindows
1031,CASetCACertificate
1032,CASetCAExpiration
1033,CASetCAFlags
1034,CASetCAProperty
1035,CASetCASecurity
1036,CASetCertTypeExpiration
1037,CASetCertTypeExtension
1038,CASetCertTypeFlags
1039,CASetCertTypeFlagsEx
1040,CASetCertTypeKeySpec
1041,CASetCertTypeProperty
1042,CASetCertTypePropertyEx
1043,CatalogCompactHashDatabase
1044,CAUpdateCA
1045,CAUpdateCAEx
1046,CAUpdateCertType
1047,CAUpdateCertTypeEx
1048,CAuthenticateHostUI_CreateInstance
1049,CCHlpAddNodeUpdateCluster
1050,CCHlpCreateClusterNameInAD
1051,CCHlpGetClusterServiceSecret
1052,CCHlpGetDNSHostLabel
1053,CCHlpRestoreClusterVirtualObjectToInitialState
1054,CDLGetLongPathNameA
1055,CDLGetLongPathNameW
1056,CertAddCertificateContextToStore
1057,CertAddCertificateLinkToStore
1058,CertAddCRLContextToStore
1059,CertAddCRLLinkToStore
1060,CertAddCTLContextToStore
1061,CertAddCTLLinkToStore
1062,CertAddEncodedCertificateToStore
1063,CertAddEncodedCertificateToSystemStoreA
1064,CertAddEncodedCertificateToSystemStoreW
1065,CertAddEncodedCRLToStore
1066,CertAddEncodedCTLToStore
1067,CertAddEnhancedKeyUsageIdentifier
1068,CertAddRefServerOcspResponse
1069,CertAddRefServerOcspResponseContext
1070,CertAddSerializedElementToStore
1071,CertAddStoreToCollection
1072,CertAlgIdToOID
1073,CertCloseServerOcspResponse
1074,CertCloseStore
1075,CertCompareCertificate
1076,CertCompareCertificateName
1077,CertCompareIntegerBlob
1078,CertComparePublicKeyInfo
1079,CertControlStore
1080,CertCreateCertificateChainEngine
1081,CertCreateCertificateContext
1082,CertCreateContext
1083,CertCreateCRLContext
1084,CertCreateCTLContext
1085,CertCreateCTLEntryFromCertificateContextProperties
1086,CertCreateSelfSignCertificate
1087,CertDeleteCertificateFromStore
1088,CertDeleteCRLFromStore
1089,CertDeleteCTLFromStore
1090,CertDllLogMismatchPinRules
1091,CertDllProtectedRootMessageBox
1092,CertDllVerifyCTLUsage
1093,CertDllVerifyRevocation
1094,CertDuplicateCertificateChain
1095,CertDuplicateCertificateContext
1096,CertDuplicateCRLContext
1097,CertDuplicateCTLContext
1098,CertDuplicateStore
1099,CertEnumCertificateContextProperties
1100,CertEnumCertificatesInStore
1101,CertEnumCRLContextProperties
1102,CertEnumCRLsInStore
1103,CertEnumCTLContextProperties
1104,CertEnumCTLsInStore
1105,CertEnumPhysicalStore
1106,CertEnumSubjectInSortedCTL
1107,CertEnumSystemStore
1108,CertEnumSystemStoreLocation
1109,CertFindAttribute
1110,CertFindCertificateInCRL
1111,CertFindCertificateInStore
1112,CertFindChainInStore
1113,CertFindCRLInStore
1114,CertFindCTLInStore
1115,CertFindExtension
1116,CertFindRDNAttr
1117,CertFindSubjectInCTL
1118,CertFindSubjectInSortedCTL
1119,CertFreeCertificateChain
1120,CertFreeCertificateChainEngine
1121,CertFreeCertificateChainList
1122,CertFreeCertificateContext
1123,CertFreeCRLContext
1124,CertFreeCTLContext
1125,CertFreeServerOcspResponseContext
1126,CertGetCertificateChain
1127,CertGetCertificateContextProperty
1128,CertGetCRLContextProperty
1129,CertGetCRLFromStore
1130,CertGetCTLContextProperty
1131,CertGetEnhancedKeyUsage
1132,CertGetIntendedKeyUsage
1133,CertGetIssuerCertificateFromStore
1134,CertGetNameStringA
1135,CertGetNameStringW
1136,CertGetPublicKeyLength
1137,CertGetServerOcspResponseContext
1138,CertGetStoreProperty
1139,CertGetSubjectCertificateFromStore
1140,CertGetValidUsages
1141,CertIsRDNAttrsInCertificateName
1142,CertIsStrongHashToSign
1143,CertIsValidCRLForCertificate
1144,CertIsWeakHash
1145,CertNameToStrA
1146,CertNameToStrW
1147,CertOIDToAlgId
1148,CertOpenServerOcspResponse
1149,CertOpenStore
1150,CertOpenSystemStoreA
1151,CertOpenSystemStoreW
1152,CertRDNValueToStrA
1153,CertRDNValueToStrW
1154,CertRegisterPhysicalStore
1155,CertRegisterSystemStore
1156,CertRemoveEnhancedKeyUsageIdentifier
1157,CertRemoveStoreFromCollection
1158,CertResyncCertificateChainEngine
1159,CertRetrieveLogoOrBiometricInfo
1160,CertSaveStore
1161,CertSelectCertificateChains
1162,CertSelectionGetSerializedBlob
1163,CertSerializeCertificateStoreElement
1164,CertSerializeCRLStoreElement
1165,CertSerializeCTLStoreElement
1166,CertSetCertificateContextPropertiesFromCTLEntry
1167,CertSetCertificateContextProperty
1168,CertSetCRLContextProperty
1169,CertSetCTLContextProperty
1170,CertSetEnhancedKeyUsage
1171,CertSetStoreProperty
1172,CertStrToNameA
1173,CertStrToNameW
1174,CertUnregisterPhysicalStore
1175,CertUnregisterSystemStore
1176,CertVerifyCertificateChainPolicy
1177,CertVerifyCRLRevocation
1178,CertVerifyCRLTimeValidity
1179,CertVerifyCTLUsage
1180,CertVerifyRevocation
1181,CertVerifySubjectCertificateContext
1182,CertVerifyTimeValidity
1183,CertVerifyValidityNesting
1184,ChangeAccountPasswordA
1185,ChangeAccountPasswordW
1186,ChangeClipboardChain
1187,ChangeClusterResourceGroup
1188,ChangeClusterResourceGroupEx
1189,ChangeDisplaySettingsA
1190,ChangeDisplaySettingsW
1191,ChangeEntryType
1192,ChangeMenuA
1193,ChangeMenuW
1194,ChangeServiceConfig2A
1195,ChangeServiceConfig2W
1196,ChangeServiceConfigA
1197,ChangeServiceConfigW
1198,ChangeTimerQueueTimer
1199,ChangeWindowMessageFilter
1200,ChangeWindowMessageFilterEx
1201,CharLowerA
1202,CharLowerBuffA
1203,CharLowerBuffW
1204,CharLowerW
1205,CharNextA
1206,CharNextW
1207,CharPrevA
1208,CharPrevExA
1209,CharPrevW
1210,CharToOemA
1211,CharToOemBuffA
1212,CharToOemBuffW
1213,CharToOemW
1214,CharUpperA
1215,CharUpperBuffA
1216,CharUpperBuffW
1217,CharUpperW
1218,CheckBannedOneCoreTransformApi
1219,CheckBitmapBits
1220,CheckColors
1221,CheckColorsInGamut
1222,CheckDBCSEnabledExt
1223,CheckDeveloperLicense
1224,CheckDlgButton
1225,CheckElevation
1226,CheckElevationEnabled
1227,CheckEscapesW
1228,CheckForHiberboot
1229,CheckForReadOnlyResource
1230,CheckForReadOnlyResourceFilter
1231,CheckInitDde
1232,CheckMenuItem
1233,CheckMenuRadioItem
1234,CheckNameLegalDOS8Dot3A
1235,CheckNameLegalDOS8Dot3W
1236,CheckRadioButton
1237,CheckRemoteDebuggerPresent
1238,CheckSumMappedFile
1239,CheckTokenCapability
1240,CheckTokenMembership
1241,CheckTokenMembershipEx
1242,ChildWindowFromPoint
1243,ChildWindowFromPointEx
1244,chksym
1245,ChooseColorA
1246,ChooseColorW
1247,ChooseFontA
1248,ChooseFontW
1249,ChoosePixelFormat
1250,Chord
1251,cldap_open
1252,CleanROTForApartment
1253,ClearCommBreak
1254,ClearCommError
1255,ClearCustData
1256,ClearEventLogA
1257,ClearEventLogW
1258,ClearPropVariantArray
1259,ClearVariantArray
1260,ClientToScreen
1261,ClipboardProcessUninitialize
1262,ClipCursor
1263,CLIPFORMAT_UserFreeExt
1264,CLIPFORMAT_UserMarshalExt
1265,CLIPFORMAT_UserSizeExt
1266,CLIPFORMAT_UserUnmarshalExt
1267,CloseClipboard
1268,CloseCluster
1269,CloseClusterCryptProvider
1270,CloseClusterGroup
1271,CloseClusterGroupSet
1272,CloseClusterNetInterface
1273,CloseClusterNetwork
1274,CloseClusterNode
1275,CloseClusterNotifyPort
1276,CloseClusterResource
1277,CloseColorProfile
1278,CloseCompartment
1279,CloseConsoleHandle
1280,CloseDesktop
1281,CloseDisplay
1282,CloseDriver
1283,CloseEncryptedFileRaw
1284,CloseEnhMetaFile
1285,CloseEventLog
1286,CloseFigure
1287,CloseGestureInfoHandle
1288,CloseGetIPPhysicalInterfaceForDestination
1289,CloseHandle
1290,CloseINFEngine
1291,CloseMetaFile
1292,CloseODBCPerfData
1293,ClosePackageInfo
1294,ClosePhonebookFile
1295,ClosePrinter
1296,ClosePrivateNamespace
1297,CloseProfileUserMapping
1298,CloseServiceHandle
1299,closesocket
1300,CloseThemeData
1301,CloseThreadpool
1302,CloseThreadpoolCleanupGroup
1303,CloseThreadpoolCleanupGroupMembers
1304,CloseThreadpoolIo
1305,CloseThreadpoolTimer
1306,CloseThreadpoolWait
1307,CloseThreadpoolWork
1308,CloseThreadWaitChainSession
1309,CloseTouchInputHandle
1310,CloseWindow
1311,CloseWindowStation
1312,ClrCreateManagedInstance
1313,CLSIDFromProgID
1314,CLSIDFromString
1315,CluFreeFaultDomainInfo
1316,CluFreeGuidArrayPtr
1317,CluFreeStr
1318,CluGetDriveInfo
1319,CluGetFaultDomainObject
1320,CluGetFaultDomainObjects
1321,CluRemoveFaultDomainObject
1322,ClusAddClusterHealthFault
1323,ClusGetClusterHealthFaults
1324,ClusRemoveClusterHealthFault
1325,ClusterAddGroupToAffinityRule
1326,ClusterAddGroupToGroupSet
1327,ClusterAddGroupToGroupSetWithDomains
1328,ClusterAffinityRuleControl
1329,ClusterCaptureLiveDump
1330,ClusterChangeVMSettings
1331,ClusterClearBackupStateForSharedVolume
1332,ClusterCloseEnum
1333,ClusterCloseEnumEx
1334,ClusterControl
1335,ClusterCreateAffinityRule
1336,ClusterCreateClusterStorageEnclosure
1337,ClusterCreateFaultDomain
1338,ClusterCreateFaultDomainFromXML
1339,ClusterCreateVMReservationWithDomains
1340,ClusterDecrypt
1341,ClusterEncrypt
1342,ClusterEnum
1343,ClusterEnumEx
1344,ClusterEnumTasks
1345,ClusterFileShareCreate
1346,ClusterFileShareDelete
1347,ClusterFileShareUpdate
1348,ClusterFreeMemory
1349,ClusterFreeMrrResponse
1350,ClusterFreeTaskInfo
1351,ClusterFreeTaskList
1352,ClusterFreeVMReservation
1353,ClusterGetClusterStorageEnclosureObject
1354,ClusterGetClusterStorageEnclosureObjects
1355,ClusterGetDriveInfo
1356,ClusterGetEnumCount
1357,ClusterGetEnumCountEx
1358,ClusterGetFaultDomainObject
1359,ClusterGetFaultDomainObjects
1360,ClusterGetFaultDomainState
1361,ClusterGetFaultDomainXML
1362,ClusterGetPlacementScore
1363,ClusterGetTaskNode
1364,ClusterGetVolumeNameForVolumeMountPoint
1365,ClusterGetVolumePathName
1366,ClusterGroupCloseEnum
1367,ClusterGroupCloseEnumEx
1368,ClusterGroupControl
1369,ClusterGroupEnum
1370,ClusterGroupEnumEx
1371,ClusterGroupGetEnumCount
1372,ClusterGroupGetEnumCountEx
1373,ClusterGroupOpenEnum
1374,ClusterGroupOpenEnumEx
1375,ClusterGroupSetCloseEnum
1376,ClusterGroupSetControl
1377,ClusterGroupSetEnum
1378,ClusterGroupSetGetEnumCount
1379,ClusterGroupSetOpenEnum
1380,ClusterIsClusterDisk
1381,ClusterIsPathOnSharedVolume
1382,ClusterNetInterfaceCloseEnum
1383,ClusterNetInterfaceControl
1384,ClusterNetInterfaceEnum
1385,ClusterNetInterfaceOpenEnum
1386,ClusterNetworkCloseEnum
1387,ClusterNetworkControl
1388,ClusterNetworkEnum
1389,ClusterNetworkGetEnumCount
1390,ClusterNetworkHealthFreeInterfaceConnections
1391,ClusterNetworkHealthFreeNodeConnections
1392,ClusterNetworkHealthGetInterfaceConnections
1393,ClusterNetworkHealthGetNodeConnections
1394,ClusterNetworkOpenEnum
1395,ClusterNodeCloseEnum
1396,ClusterNodeCloseEnumEx
1397,ClusterNodeControl
1398,ClusterNodeEnum
1399,ClusterNodeEnumEx
1400,ClusterNodeGetEnumCount
1401,ClusterNodeGetEnumCountEx
1402,ClusterNodeOpenEnum
1403,ClusterNodeOpenEnumEx
1404,ClusterNodeReplacement
1405,ClusterOpenEnum
1406,ClusterOpenEnumEx
1407,ClusterPrepareSharedVolumeForBackup
1408,ClusterRegBatchAddCommand
1409,ClusterRegBatchCloseNotification
1410,ClusterRegBatchReadCommand
1411,ClusterRegCloseBatch
1412,ClusterRegCloseBatchEx
1413,ClusterRegCloseBatchNotifyPort
1414,ClusterRegCloseKey
1415,ClusterRegCloseReadBatch
1416,ClusterRegCloseReadBatchEx
1417,ClusterRegCloseReadBatchReply
1418,ClusterRegCreateBatch
1419,ClusterRegCreateBatchNotifyPort
1420,ClusterRegCreateKey
1421,ClusterRegCreateKeyForceSync
1422,ClusterRegCreateReadBatch
1423,ClusterRegDeleteKey
1424,ClusterRegDeleteKeyForceSync
1425,ClusterRegDeleteValue
1426,ClusterRegDeleteValueForceSync
1427,ClusterRegEnumKey
1428,ClusterRegEnumValue
1429,ClusterRegGetBatchNotification
1430,ClusterRegGetKeySecurity
1431,ClusterRegOpenKey
1432,ClusterRegQueryAllValues
1433,ClusterRegQueryInfoKey
1434,ClusterRegQueryValue
1435,ClusterRegReadBatchAddCommand
1436,ClusterRegReadBatchReplyNextCommand
1437,ClusterRegSetKeySecurity
1438,ClusterRegSetValue
1439,ClusterRegSetValueForceSync
1440,ClusterRegSyncDatabase
1441,ClusterRemoveAffinityRule
1442,ClusterRemoveClusterStorageEnclosure
1443,ClusterRemoveFaultDomain
1444,ClusterRemoveGroupFromAffinityRule
1445,ClusterRemoveGroupFromGroupSet
1446,ClusterResourceCloseEnum
1447,ClusterResourceCloseEnumEx
1448,ClusterResourceControl
1449,ClusterResourceControlAsUser
1450,ClusterResourceEnum
1451,ClusterResourceEnumEx
1452,ClusterResourceGetEnumCount
1453,ClusterResourceGetEnumCountEx
1454,ClusterResourceOpenEnum
1455,ClusterResourceOpenEnumEx
1456,ClusterResourceTypeCloseEnum
1457,ClusterResourceTypeControl
1458,ClusterResourceTypeControlAsUser
1459,ClusterResourceTypeEnum
1460,ClusterResourceTypeGetEnumCount
1461,ClusterResourceTypeOpenEnum
1462,ClusterSendReceiveMrr
1463,ClusterSendReceiveMrrAsUser
1464,ClusterSetAccountAccess
1465,ClusterSetClusterStorageEnclosure
1466,ClusterSetFaultDomain
1467,ClusterSetNodeFaultDomain
1468,ClusterSharedVolumeCheckSnapshotPresence
1469,ClusterSharedVolumeClearBackupState
1470,ClusterSharedVolumeCreateSnapshot
1471,ClusterSharedVolumeReleaseSnapshot
1472,ClusterSharedVolumeSetSnapshotState
1473,ClusterStmFindDisk
1474,ClusterTaskChangeFromXML
1475,ClusterTaskChangeFromXMLFile
1476,ClusterTaskChange_TS_V1
1477,ClusterTaskCreateFromXML
1478,ClusterTaskCreateFromXMLFile
1479,ClusterTaskCreate_TS_V1
1480,ClusterTaskDelete
1481,ClusterTaskDelete_TS_V1
1482,ClusterTaskExists_TS_V1
1483,ClusterTaskQuery
1484,ClusterUpgradeFunctionalLevel
1485,ClusterUpgradeFunctionalLevelEx
1486,ClusterWprAddMarker
1487,ClusterWprCancel
1488,ClusterWprCaptureState
1489,ClusterWprFlush
1490,ClusterWprStart
1491,ClusterWprStop
1492,ClusWorkerCheckTerminate
1493,ClusWorkerCreate
1494,ClusWorkerStart
1495,ClusWorkersTerminate
1496,ClusWorkerTerminate
1497,ClusWorkerTerminateEx
1498,CMCheckColors
1499,CMCheckColorsInGamut
1500,CMCheckRGBs
1501,CMConvertColorNameToIndex
1502,CMConvertIndexToColorName
1503,CMCreateDeviceLinkProfile
1504,CMCreateMultiProfileTransform
1505,CMCreateProfileW
1506,CMCreateTransform
1507,CMCreateTransformExtW
1508,CmdBatNotification
1509,CMDeleteTransform
1510,CMGetInfo
1511,CMGetNamedProfileInfo
1512,CMIsProfileValid
1513,CMP_GetBlockedDriverInfo
1514,CMP_GetServerSideDeviceInstallFlags
1515,CMP_Init_Detection
1516,CMP_RegisterServiceNotification
1517,CMP_Register_Notification
1518,CMP_Report_LogOn
1519,CMP_WaitNoPendingInstallEvents
1520,CMP_WaitServicesAvailable
1521,CMTranslateColors
1522,CMTranslateRGBsExt
1523,CM_Add_Driver_PackageW
1524,CM_Add_Driver_Package_ExW
1525,CM_Add_Empty_Log_Conf
1526,CM_Add_Empty_Log_Conf_Ex
1527,CM_Add_IDA
1528,CM_Add_IDW
1529,CM_Add_Range
1530,CM_Add_Res_Des
1531,CM_Add_Res_Des_Ex
1532,CM_Apply_PowerScheme
1533,CM_Connect_MachineA
1534,CM_Connect_MachineW
1535,CM_Create_DevNodeA
1536,CM_Create_DevNodeW
1537,CM_Create_Range_List
1538,CM_Delete_Class_Key
1539,CM_Delete_Class_Key_Ex
1540,CM_Delete_Device_Interface_KeyA
1541,CM_Delete_Device_Interface_KeyW
1542,CM_Delete_Device_Interface_Key_ExA
1543,CM_Delete_Device_Interface_Key_ExW
1544,CM_Delete_DevNode_Key
1545,CM_Delete_DevNode_Key_Ex
1546,CM_Delete_Driver_PackageW
1547,CM_Delete_Driver_Package_ExW
1548,CM_Delete_PowerScheme
1549,CM_Delete_Range
1550,CM_Detect_Resource_Conflict
1551,CM_Detect_Resource_Conflict_Ex
1552,CM_Disable_DevNode
1553,CM_Disable_DevNode_Ex
1554,CM_Disconnect_Machine
1555,CM_Duplicate_PowerScheme
1556,CM_Dup_Range_List
1557,CM_Enable_DevNode
1558,CM_Enable_DevNode_Ex
1559,CM_Enumerate_Classes
1560,CM_Enumerate_Classes_Ex
1561,CM_Enumerate_EnumeratorsA
1562,CM_Enumerate_EnumeratorsW
1563,CM_Enumerate_Enumerators_ExA
1564,CM_Enumerate_Enumerators_ExW
1565,CM_Export_Pnp_StateW
1566,CM_Find_Range
1567,CM_First_Range
1568,CM_Free_Log_Conf
1569,CM_Free_Log_Conf_Ex
1570,CM_Free_Log_Conf_Handle
1571,CM_Free_Range_List
1572,CM_Free_Resource_Conflict_Handle
1573,CM_Free_Res_Des
1574,CM_Free_Res_Des_Ex
1575,CM_Free_Res_Des_Handle
1576,CM_Get_Child
1577,CM_Get_Child_Ex
1578,CM_Get_Class_Key_NameA
1579,CM_Get_Class_Key_NameW
1580,CM_Get_Class_Key_Name_ExA
1581,CM_Get_Class_Key_Name_ExW
1582,CM_Get_Class_NameA
1583,CM_Get_Class_NameW
1584,CM_Get_Class_Name_ExA
1585,CM_Get_Class_Name_ExW
1586,CM_Get_Class_PropertyW
1587,CM_Get_Class_Property_ExW
1588,CM_Get_Class_Property_Keys
1589,CM_Get_Class_Property_Keys_Ex
1590,CM_Get_Class_Registry_PropertyA
1591,CM_Get_Class_Registry_PropertyW
1592,CM_Get_Depth
1593,CM_Get_Depth_Ex
1594,CM_Get_Device_IDA
1595,CM_Get_Device_IDW
1596,CM_Get_Device_ID_ExA
1597,CM_Get_Device_ID_ExW
1598,CM_Get_Device_ID_ListA
1599,CM_Get_Device_ID_ListW
1600,CM_Get_Device_ID_List_ExA
1601,CM_Get_Device_ID_List_ExW
1602,CM_Get_Device_ID_List_SizeA
1603,CM_Get_Device_ID_List_SizeW
1604,CM_Get_Device_ID_List_Size_ExA
1605,CM_Get_Device_ID_List_Size_ExW
1606,CM_Get_Device_ID_Size
1607,CM_Get_Device_ID_Size_Ex
1608,CM_Get_Device_Interface_AliasA
1609,CM_Get_Device_Interface_AliasW
1610,CM_Get_Device_Interface_Alias_ExA
1611,CM_Get_Device_Interface_Alias_ExW
1612,CM_Get_Device_Interface_ListA
1613,CM_Get_Device_Interface_ListW
1614,CM_Get_Device_Interface_List_ExA
1615,CM_Get_Device_Interface_List_ExW
1616,CM_Get_Device_Interface_List_SizeA
1617,CM_Get_Device_Interface_List_SizeW
1618,CM_Get_Device_Interface_List_Size_ExA
1619,CM_Get_Device_Interface_List_Size_ExW
1620,CM_Get_Device_Interface_PropertyW
1621,CM_Get_Device_Interface_Property_ExW
1622,CM_Get_Device_Interface_Property_KeysW
1623,CM_Get_Device_Interface_Property_Keys_ExW
1624,CM_Get_DevNode_Custom_PropertyA
1625,CM_Get_DevNode_Custom_PropertyW
1626,CM_Get_DevNode_Custom_Property_ExA
1627,CM_Get_DevNode_Custom_Property_ExW
1628,CM_Get_DevNode_PropertyW
1629,CM_Get_DevNode_Property_ExW
1630,CM_Get_DevNode_Property_Keys
1631,CM_Get_DevNode_Property_Keys_Ex
1632,CM_Get_DevNode_Registry_PropertyA
1633,CM_Get_DevNode_Registry_PropertyW
1634,CM_Get_DevNode_Registry_Property_ExA
1635,CM_Get_DevNode_Registry_Property_ExW
1636,CM_Get_DevNode_Status
1637,CM_Get_DevNode_Status_Ex
1638,CM_Get_First_Log_Conf
1639,CM_Get_First_Log_Conf_Ex
1640,CM_Get_Global_State
1641,CM_Get_Global_State_Ex
1642,CM_Get_Hardware_Profile_InfoA
1643,CM_Get_Hardware_Profile_InfoW
1644,CM_Get_Hardware_Profile_Info_ExA
1645,CM_Get_Hardware_Profile_Info_ExW
1646,CM_Get_HW_Prof_FlagsA
1647,CM_Get_HW_Prof_FlagsW
1648,CM_Get_HW_Prof_Flags_ExA
1649,CM_Get_HW_Prof_Flags_ExW
1650,CM_Get_Log_Conf_Priority
1651,CM_Get_Log_Conf_Priority_Ex
1652,CM_Get_Next_Log_Conf
1653,CM_Get_Next_Log_Conf_Ex
1654,CM_Get_Next_Res_Des
1655,CM_Get_Next_Res_Des_Ex
1656,CM_Get_Parent
1657,CM_Get_Parent_Ex
1658,CM_Get_Resource_Conflict_Count
1659,CM_Get_Resource_Conflict_DetailsA
1660,CM_Get_Resource_Conflict_DetailsW
1661,CM_Get_Res_Des_Data
1662,CM_Get_Res_Des_Data_Ex
1663,CM_Get_Res_Des_Data_Size
1664,CM_Get_Res_Des_Data_Size_Ex
1665,CM_Get_Sibling
1666,CM_Get_Sibling_Ex
1667,CM_Get_Version
1668,CM_Get_Version_Ex
1669,CM_Import_PowerScheme
1670,CM_Install_DevNodeW
1671,CM_Install_DevNode_ExW
1672,CM_Install_DriverW
1673,CM_Intersect_Range_List
1674,CM_Invert_Range_List
1675,CM_Is_Dock_Station_Present
1676,CM_Is_Dock_Station_Present_Ex
1677,CM_Is_Version_Available
1678,CM_Is_Version_Available_Ex
1679,CM_Locate_DevNodeA
1680,CM_Locate_DevNodeW
1681,CM_Locate_DevNode_ExA
1682,CM_Locate_DevNode_ExW
1683,CM_MapCrToSpErr
1684,CM_MapCrToWin32Err
1685,CM_Merge_Range_List
1686,CM_Modify_Res_Des
1687,CM_Modify_Res_Des_Ex
1688,CM_Move_DevNode
1689,CM_Move_DevNode_Ex
1690,CM_Next_Range
